date,mission,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,STATION_x,NAME_x,DATE,AWND_x,FMTM,PGTM,PRCP_x,TAVG_x,TMAX_x,TMIN_x,TSUN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT05,WT08,WT10,STATION_y,NAME_y,AWND_y,PRCP_y,SNWD,TAVG_y,TMAX_y,TMIN_y,TOBS,WESD
2014-11-02,1,2014,11,44,2,6,306,False,False,False,False,False,False,1414886400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-02,6.04,0.0,1329.0,0.12,0.0,58.0,44.0,0.0,170,200,10.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,42.0,44.0,39.0,44.0,0.0
2014-11-03,0,2014,11,45,3,0,307,False,False,False,False,False,False,1414972800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-03,9.62,0.0,2301.0,0.24,0.0,60.0,55.0,0.0,150,220,15.0,25.9,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.9,0.0,46.0,47.0,44.0,46.0,0.0
2014-11-04,0,2014,11,45,4,1,308,False,False,False,False,False,False,1415059200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-04,5.37,0.0,1036.0,0.07,0.0,61.0,56.0,0.0,210,220,14.1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.5,0.0,46.0,48.0,44.0,45.0,0.0
2014-11-05,0,2014,11,45,5,2,309,False,False,False,False,False,False,1415145600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-05,1.34,0.0,1259.0,0.27,0.0,61.0,53.0,0.0,170,240,8.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.1,0.0,45.0,48.0,43.0,47.0,0.0
2014-11-06,0,2014,11,45,6,3,310,False,False,False,False,False,False,1415232000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-06,10.74,0.0,1029.0,0.22,0.0,65.0,53.0,0.0,170,170,28.0,38.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.9,0.0,46.0,50.0,41.0,41.0,0.0
2014-11-07,0,2014,11,45,7,4,311,False,False,False,False,False,False,1415318400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-07,2.91,0.0,1303.0,0.0,0.0,59.0,45.0,0.0,320,250,12.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.1,0.0,41.0,45.0,38.0,39.0,0.0
2014-11-08,0,2014,11,45,8,5,312,False,False,False,False,False,False,1415404800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-08,1.57,0.0,1154.0,0.0,0.0,57.0,43.0,0.0,140,350,6.9,10.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.67,0.0,0.0,44.0,51.0,39.0,45.0,0.0
2014-11-09,0,2014,11,45,9,6,313,False,False,False,False,False,False,1415491200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-09,4.7,0.0,714.0,0.29,0.0,57.0,48.0,0.0,160,170,18.1,23.9,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.8,0.0,41.0,46.0,38.0,39.0,0.0
2014-11-10,0,2014,11,46,10,0,314,False,False,False,False,False,False,1415577600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-10,2.46,0.0,1403.0,0.0,0.0,54.0,43.0,0.0,60,60,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.45,0.2,0.0,38.0,42.0,33.0,34.0,0.0
2014-11-11,0,2014,11,46,11,1,315,False,False,False,False,False,False,1415664000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-11,7.38,0.0,1617.0,0.0,0.0,50.0,36.0,0.0,120,120,16.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.68,0.0,0.0,29.0,35.0,23.0,23.0,0.0
2014-11-12,0,2014,11,46,12,2,316,False,False,False,False,False,False,1415750400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-12,7.61,0.0,2143.0,0.0,0.0,47.0,30.0,0.0,120,120,18.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.46,0.0,0.0,24.0,28.0,20.0,24.0,0.1
2014-11-13,0,2014,11,46,13,3,317,False,False,False,False,False,False,1415836800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-13,2.91,0.0,150.0,0.0,0.0,49.0,29.0,0.0,120,120,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,1.0,26.0,29.0,23.0,28.0,0.2
2014-11-14,0,2014,11,46,14,4,318,False,False,False,False,False,False,1415923200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-14,2.01,0.0,1312.0,0.0,0.0,48.0,27.0,0.0,320,330,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,1.0,29.0,34.0,25.0,27.0,0.3
2014-11-15,0,2014,11,46,15,5,319,False,False,False,False,False,False,1416009600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-15,1.79,0.0,1656.0,0.0,0.0,50.0,25.0,0.0,360,30,8.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.57,0.1,2.0,29.0,34.0,26.0,27.0,0.4
2014-11-16,0,2014,11,46,16,6,320,False,False,False,False,False,False,1416096000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-16,1.57,0.0,1427.0,0.0,0.0,50.0,27.0,0.0,320,320,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,2.0,33.0,40.0,27.0,32.0,0.5
2014-11-17,0,2014,11,47,17,0,321,False,False,False,False,False,False,1416182400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-17,1.34,0.0,1356.0,0.0,0.0,52.0,27.0,0.0,310,310,8.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,2.0,34.0,40.0,30.0,33.0,0.6
2014-11-18,0,2014,11,47,18,1,322,False,False,False,False,False,False,1416268800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-18,1.34,0.0,1839.0,0.0,0.0,49.0,29.0,0.0,150,230,8.1,12.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.24,0.0,2.0,34.0,39.0,31.0,33.0,0.6
2014-11-19,0,2014,11,47,19,2,323,False,False,False,False,False,False,1416355200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-19,2.46,0.0,1452.0,0.0,0.0,52.0,34.0,0.0,140,270,8.9,16.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.34,0.0,1.0,36.0,40.0,33.0,36.0,0.6
2014-11-20,1,2014,11,47,20,3,324,False,False,False,False,False,False,1416441600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-20,4.92,0.0,1611.0,0.11,0.0,54.0,44.0,0.0,140,200,10.1,16.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,1.0,37.0,40.0,32.0,40.0,0.5
2014-11-21,0,2014,11,47,21,4,325,False,False,False,False,False,False,1416528000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-21,7.83,0.0,2046.0,0.67,0.0,55.0,49.0,0.0,180,200,21.0,33.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.57,1.3,1.0,37.0,41.0,35.0,37.0,0.3
2014-11-22,1,2014,11,47,22,5,326,False,False,False,False,False,False,1416614400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-22,7.83,0.0,20.0,0.03,0.0,52.0,44.0,0.0,210,210,16.1,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,1.4,3.0,35.0,38.0,34.0,37.0,1.2
2014-11-23,0,2014,11,47,23,6,327,False,False,False,False,False,False,1416700800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-23,8.05,0.0,803.0,0.43,0.0,57.0,44.0,0.0,190,190,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,1.1,3.0,37.0,40.0,35.0,37.0,0.9
2014-11-24,0,2014,11,48,24,0,328,False,False,False,False,False,False,1416787200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-24,7.16,0.0,2356.0,0.01,0.0,56.0,39.0,0.0,190,200,18.1,28.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.4,2.0,38.0,47.0,34.0,46.0,0.8
2014-11-25,0,2014,11,48,25,1,329,False,False,False,False,False,False,1416873600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-25,5.82,0.0,2203.0,0.33,0.0,60.0,51.0,0.0,180,180,21.0,31.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.12,3.7,0.0,46.0,49.0,43.0,48.0,0.0
2014-11-26,0,2014,11,48,26,2,330,False,False,False,False,False,False,1416960000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-26,8.72,0.0,309.0,0.01,0.0,62.0,58.0,0.0,190,180,21.9,31.1,0.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.57,0.5,0.0,47.0,49.0,46.0,46.0,0.0
2014-11-27,0,2014,11,48,27,3,331,False,False,False,False,False,False,1417046400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-27,13.42,0.0,2147.0,0.04,0.0,62.0,56.0,0.0,170,160,21.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.46,0.4,0.0,47.0,49.0,45.0,46.0,0.0
2014-11-28,0,2014,11,48,28,4,332,False,False,False,False,False,False,1417132800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-28,7.61,0.0,558.0,1.39,0.0,58.0,40.0,0.0,160,180,21.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.5,2.0,40.0,46.0,30.0,31.0,0.2
2014-11-29,0,2014,11,48,29,5,333,False,False,False,False,False,False,1417219200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-29,6.26,0.0,1113.0,0.06,0.0,43.0,26.0,0.0,330,310,21.0,33.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,4.0,24.0,31.0,17.0,19.0,0.5
2014-11-30,0,2014,11,48,30,6,334,True,False,False,False,False,False,1417305600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-11-30,2.46,0.0,1348.0,0.0,0.0,41.0,25.0,0.0,360,20,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,4.0,20.0,24.0,18.0,18.0,0.5
2014-12-01,0,2014,12,49,1,0,335,False,True,False,False,False,False,1417392000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-01,0.67,0.0,1418.0,0.0,0.0,41.0,25.0,0.0,310,250,8.9,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,4.0,24.0,32.0,17.0,27.0,0.6
2014-12-02,1,2014,12,49,2,1,336,False,False,False,False,False,False,1417478400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-02,3.8,0.0,1538.0,0.0,0.0,45.0,27.0,0.0,340,330,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,3.0,27.0,30.0,24.0,28.0,0.6
2014-12-03,1,2014,12,49,3,2,337,False,False,False,False,False,False,1417564800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-03,1.34,0.0,1345.0,0.0,0.0,49.0,32.0,0.0,320,320,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,3.0,30.0,34.0,27.0,32.0,0.6
2014-12-04,0,2014,12,49,4,3,338,False,False,False,False,False,False,1417651200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-04,1.34,0.0,1118.0,0.06,0.0,49.0,40.0,0.0,140,240,6.9,14.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,3.0,33.0,35.0,32.0,33.0,0.6
2014-12-05,0,2014,12,49,5,4,339,False,False,False,False,False,False,1417737600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-05,1.57,0.0,1100.0,0.11,0.0,54.0,45.0,0.0,140,150,10.1,14.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.34,0.3,2.0,34.0,36.0,33.0,36.0,0.6
2014-12-06,0,2014,12,49,6,5,340,False,False,False,False,False,False,1417824000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-06,7.16,0.0,1420.0,0.25,0.0,56.0,47.0,0.0,170,170,17.0,23.9,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.7,1.0,38.0,42.0,35.0,39.0,0.4
2014-12-07,0,2014,12,49,7,6,341,False,False,False,False,False,False,1417910400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-07,0.89,0.0,2126.0,0.0,0.0,56.0,41.0,0.0,130,120,10.1,15.0,1.0,1.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,0.0,38.0,42.0,36.0,38.0,0.2
2014-12-08,1,2014,12,50,8,0,342,False,False,False,False,False,False,1417996800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-08,3.8,0.0,1655.0,0.45,0.0,60.0,50.0,0.0,80,80,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.01,0.0,0.0,39.0,42.0,37.0,39.0,0.1
2014-12-09,0,2014,12,50,9,1,343,False,False,False,False,False,False,1418083200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-09,8.72,0.0,1611.0,0.43,0.0,63.0,50.0,0.0,170,260,21.9,38.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,1.1,0.0,42.0,47.0,39.0,43.0,0.0
2014-12-10,0,2014,12,50,10,2,344,False,False,False,False,False,False,1418169600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-10,12.3,0.0,1726.0,0.49,0.0,69.0,54.0,0.0,170,170,30.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.34,0.6,0.0,43.0,45.0,40.0,40.0,0.0
2014-12-11,1,2014,12,50,11,3,345,False,False,False,False,False,False,1418256000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-11,9.62,0.0,2041.0,0.33,0.0,60.0,48.0,0.0,170,150,33.1,49.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,0.0,42.0,47.0,37.0,43.0,0.0
2014-12-12,0,2014,12,50,12,4,346,False,False,False,False,False,False,1418342400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-12,6.93,0.0,6.0,0.0,0.0,56.0,45.0,0.0,190,190,23.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.3,0.0,40.0,43.0,36.0,36.0,0.0
2014-12-13,0,2014,12,50,13,5,347,False,False,False,False,False,False,1418428800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-13,2.24,0.0,1605.0,0.01,0.0,53.0,41.0,0.0,170,250,8.9,14.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.4,0.0,36.0,40.0,33.0,34.0,0.0
2014-12-14,0,2014,12,50,14,6,348,False,False,False,False,False,False,1418515200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-14,3.13,0.0,2044.0,0.0,0.0,58.0,38.0,0.0,120,150,15.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.57,0.0,0.0,35.0,39.0,33.0,35.0,0.0
2014-12-15,0,2014,12,51,15,0,349,False,False,False,False,False,False,1418601600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-15,8.28,0.0,1231.0,0.0,0.0,57.0,41.0,0.0,130,140,21.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.12,0.0,0.0,35.0,38.0,34.0,36.0,0.0
2014-12-16,0,2014,12,51,16,1,350,False,False,False,False,False,False,1418688000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-16,3.8,0.0,3.0,0.0,0.0,53.0,43.0,0.0,130,140,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.34,0.0,0.0,35.0,37.0,35.0,35.0,0.0
2014-12-17,0,2014,12,51,17,2,351,False,False,False,False,False,False,1418774400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-17,0.89,0.0,1909.0,0.16,0.0,52.0,43.0,0.0,140,210,8.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.0,0.0,36.0,39.0,34.0,36.0,0.0
2014-12-18,0,2014,12,51,18,3,352,False,False,False,False,False,False,1418860800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-18,5.59,0.0,2346.0,0.6,0.0,51.0,46.0,0.0,150,170,13.0,18.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.3,0.0,36.0,38.0,35.0,36.0,0.0
2014-12-19,0,2014,12,51,19,4,353,False,False,False,False,False,False,1418947200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-19,7.61,0.0,1612.0,0.14,0.0,54.0,45.0,0.0,170,180,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.5,0.0,36.0,38.0,34.0,35.0,0.0
2014-12-20,0,2014,12,51,20,5,354,False,False,False,False,False,False,1419033600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-20,8.05,0.0,2301.0,0.66,0.0,59.0,46.0,0.0,170,200,23.0,32.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.01,2.2,0.0,38.0,47.0,34.0,45.0,0.0
2014-12-21,1,2014,12,51,21,6,355,False,False,False,False,False,False,1419120000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-21,5.37,0.0,22.0,0.0,0.0,58.0,52.0,0.0,210,230,17.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.89,0.3,0.0,42.0,45.0,40.0,40.0,0.0
2014-12-22,0,2014,12,52,22,0,356,False,False,False,False,False,False,1419206400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-22,1.12,0.0,1552.0,0.0,0.0,54.0,42.0,0.0,140,240,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.57,0.2,0.0,37.0,41.0,34.0,36.0,0.0
2014-12-23,0,2014,12,52,23,1,357,False,False,False,False,False,False,1419292800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-23,6.26,0.0,701.0,0.66,0.0,54.0,43.0,0.0,130,200,14.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,2.2,0.0,38.0,45.0,33.0,33.0,0.0
2014-12-24,0,2014,12,52,24,2,358,False,False,False,False,False,False,1419379200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-24,3.8,0.0,1113.0,0.12,0.0,47.0,41.0,0.0,140,210,8.9,16.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,4.0,33.0,34.0,32.0,33.0,0.5
2014-12-25,0,2014,12,52,25,3,359,False,False,False,False,False,False,1419465600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-25,2.91,0.0,1152.0,0.0,0.0,49.0,37.0,0.0,140,260,8.1,12.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.4,1.0,33.0,35.0,32.0,33.0,0.6
2014-12-26,0,2014,12,52,26,4,360,False,False,False,False,False,False,1419552000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-26,2.91,0.0,339.0,0.0,0.0,44.0,39.0,0.0,150,210,8.9,15.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,1.0,33.0,35.0,31.0,34.0,0.6
2014-12-27,0,2014,12,52,27,5,361,False,False,False,False,False,False,1419638400,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-27,8.5,0.0,1026.0,0.12,0.0,52.0,42.0,0.0,190,180,17.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,1.0,4.0,34.0,37.0,33.0,34.0,1.2
2014-12-28,0,2014,12,52,28,6,362,False,False,False,False,False,False,1419724800,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-28,4.03,0.0,1121.0,0.06,0.0,47.0,41.0,0.0,140,200,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.5,5.0,33.0,34.0,31.0,32.0,1.4
2014-12-29,1,2014,12,1,29,0,363,False,False,False,False,False,False,1419811200,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-29,4.03,0.0,1657.0,0.0,0.0,46.0,35.0,0.0,350,320,13.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.2,4.0,27.0,32.0,21.0,21.0,1.2
2014-12-30,0,2014,12,1,30,1,364,False,False,False,False,False,False,1419897600,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-30,1.79,0.0,1318.0,0.0,0.0,40.0,28.0,0.0,50,340,8.9,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,5.0,20.0,23.0,17.0,21.0,1.3
2014-12-31,0,2014,12,1,31,2,365,True,False,True,False,True,False,1419984000,USW00024234,"SEATTLE BOEING FIELD, WA US",2014-12-31,2.24,0.0,1104.0,0.0,0.0,41.0,25.0,0.0,350,340,8.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,5.0,23.0,27.0,18.0,23.0,1.3
2015-01-01,1,2015,1,1,1,3,1,False,True,False,True,False,True,1420070400,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-01,0.22,0.0,1621.0,0.0,0.0,44.0,25.0,0.0,160,320,6.0,8.1,0.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,5.0,27.0,32.0,22.0,26.0,1.3
2015-01-02,0,2015,1,1,2,4,2,False,False,False,False,False,False,1420156800,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-02,4.47,0.0,1901.0,0.03,0.0,44.0,30.0,0.0,140,210,14.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.0,6.0,33.0,35.0,26.0,34.0,1.7
2015-01-03,1,2015,1,1,3,5,3,False,False,False,False,False,False,1420243200,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-03,2.91,0.0,604.0,0.01,0.0,44.0,34.0,0.0,140,220,6.9,14.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.0,0.1,5.0,33.0,34.0,32.0,33.0,1.7
2015-01-04,0,2015,1,1,4,6,4,False,False,False,False,False,False,1420329600,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-04,8.28,0.0,2352.0,0.21,0.0,54.0,40.0,0.0,170,160,21.9,32.0,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",3.58,2.4,7.0,34.0,44.0,32.0,44.0,2.6
2015-01-05,1,2015,1,2,5,0,5,False,False,False,False,False,False,1420416000,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-05,11.41,0.0,237.0,0.07,0.0,58.0,52.0,0.0,180,190,23.0,33.1,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",0.67,2.8,4.0,44.0,46.0,41.0,41.0,1.5
2015-01-06,0,2015,1,2,6,1,6,False,False,False,False,False,False,1420502400,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-06,1.12,0.0,2138.0,0.01,0.0,56.0,46.0,0.0,130,260,8.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",2.91,0.1,3.0,44.0,49.0,39.0,45.0,1.3
2015-01-07,0,2015,1,2,7,2,7,False,False,False,False,False,False,1420588800,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-07,2.46,0.0,433.0,0.0,0.0,50.0,45.0,0.0,50,250,6.9,19.9,1.0,0.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,2.0,45.0,53.0,42.0,43.0,1.0
2015-01-08,1,2015,1,2,8,3,8,False,False,False,False,False,False,1420675200,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-08,3.36,0.0,1246.0,0.0,0.0,49.0,38.0,0.0,50,60,8.9,13.0,1.0,1.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.79,0.0,1.0,44.0,50.0,39.0,39.0,0.6
2015-01-09,1,2015,1,2,9,4,9,False,False,False,False,False,False,1420761600,USW00024234,"SEATTLE BOEING FIELD, WA US",2015-01-09,1.12,0.0,1217.0,0.01,0.0,51.0,40.0,0.0,140,220,8.1,12.1,1.0,1.0,0.0,0.0,1.0,0.0,USS0021B21S,"MOUNT GARDNER, WA US",1.34,0.0,1.0,38.0,42.0,36.0,37.0,0.5
