10-0358,2/4/10,Project Lifesaver Lydmila,6,8.5,150
10-0381,2/6/10,Preston 2 lost 10 year olds,40,151.08,1731
10-0379,2/6/10,Rattlesnake Ledge,30,99,1196
10-0382,2/7/10,Chair Peak Overdue Climbers,33,340.17,1855
10-0498,2/19/10,Mailbox Peak Lost Hikers,25,138.5,1338
10-ES-006,2/20/10,Skyway evidence search,31,129.83,880
10-0515,2/21/10,Mailbox Peak Injured Hiker,42,337.75,2001
10-0508,2/24/10,Yelm Missing Person,3,23,370
10-0572,2/27/10,Mailbox Peak Missing Hikers,10,27.5,445
10-0631,3/5/10,Lk Annette,24,162.52,1700
10-0638,3/6/10,Redmond,1,2,
10-ES-010,3/10/10,Redmond Perrigo Pk,15,100.5,675
,3/14/10,Table Mtn,0,,
10-ES-011,3/20/10,Juanita Evidence,38,181.58,1148
10-0805,3/22/10,Fallen Climber at Little Si,27,112.75,930
10-0825,3/23/10,Lost hikers on Little Si,8,13.17,165
10-0946,4/4/10,Kenmore Dementia Patient,9,4.5,50
10-0988,4/9/10,Commonwealth Basin Avalanche,40,111,2760
10-1005,4/10/10,Renton Missing Dementia Subject,39,286.92,1688
10-0999,4/10/10,Granite Mt Avalanche,58,374.92,3540
10-0998,4/10/10,Snoqualmie Falls Recovery,47,153.25,1385
10-1021,4/11/10,Enumclaw Missing Horse Rider,15,57.5,796
10-1087,4/17/10,Carnation,4,3.5,8
10-1084,4/17/10,Rattlesnake Ledge,39,140.58,1682
10-1109,4/19/10,Issaquah Mountain Bike,26,60.7,668
10-1132,4/20/10,Tiger Mtn @ High Point,31,41.08,729
10-1156,4/23/10,Renton Missing Man,27,96.67,1317
10-1153,4/23/10,Kingsgate Tolt Pipeline,7,20.5,320
10-ES-016,4/24/10,Port of Seattle Evidence Search,3,16,155
10-ES-015,4/26/10,Tiger Mt. Evidence,5,3.75,131
10-1240,5/1/10,Tiger Mtn Ham,25,42,833
10-ES-017,5/1/10,Renton Evidence Search,21,121.25,865
10-ES-007,5/5/10,Monroe Evidence search,2,5,90
10-1320,5/8/10,Ballard ELT,0,,
10-1356,5/11/10,Rattlesnake Ledge Stranded Hiker,31,116.35,1508
10-1616,6/1/10,Shoreline Dementia,21,11,129
10-1860,6/22/10,Missing Children Seattle,4,13.5,190
10-1893,6/23/10,Little Si injured hiker,34,92.25,1037
10-ES-023,6/23/10,Kent Evidence Search,16,77.75,611
13789,6/26/10,Ira Springs Trail,46,348.02,2450
29129,6/30/10,Mason Lake,37,259.92,2137
59080,7/6/10,Missing Accident Victim Maple Valley,28,115.5,936
64193,7/7/10,North Bend Recovery,21,55.5,825
71498,7/9/10,Guye Peak Overdue Climbers,12,67.75,600
95239,7/13/10,Denny Creek -Sick Hiker,28,184.75,1663
109118,7/17/10,Apental Stranded Hiker,3,19.5,95
10-ES-024,7/18/10,Evidence Search LK Sammamish,56,413.67,1598
131397,7/22/10,Overdue Hiker @ Mailbox,2,1,20
157694,7/27/10,Cougar Mountain Nettles Man,7,17.83,180
156964,7/27/10,Injured Hiker - Tiger Mountain West,44,201.5,1384
162443,7/28/10,SeaTac ELT,4,11,165
176322,7/31/10,Lake Annette - Broken Ankle,22,156.25,1240
192758,8/2/10,Baring Mountain BASE Jumper,8,118,990
196046,8/3/10,Injured Hiker Money Creek,14,110,2799
195315,8/3/10,Cougar Mountain Walkout,4,13,120
200794,8/4/10,Injured Hiker on Little Si,18,68.5,680
210656,8/5/10,WASART - Dog Rescue,19,368.5,1290
209195,8/5/10,Cedar Falls Broken Collarbone,5,5,40
225630,8/7/10,Project Live Saver Turnaround,2,2.25,38
227821,8/8/10,Mt Index Rescue,46,965.08,3678
237318,8/9/10,Injured Hiker @ Little Si,30,168.17,1195
266537,8/14/10,Alpental Benighted Hiker,4,12.53,0
271285,8/15/10,Lost Hiker on Pratt Mt.,33,204.5,1972
269824,8/15/10,Tiger Mountian Body Recovery,28,100.75,1035
291739,8/18/10,Missing Hikers at Dingford Trailhead,26,154.75,2453
299408,8/21/10,"Dementia Walkaway, Redmond ridge",29,102.17,1263
305252,8/23/10,Two Lost Hikers Near Kanim Lake,10,55,826
325341,8/27/10,Overdue Hiker -Tank Lakes - Necklace Vally,22,105,1561
333377,8/28/10,Missing 76 YOA Alzheimer,1,0.5,
381589,9/9/10,Mailbox Peak Lost Hikers,4,2,12
420669,9/17/10,Missing Korean Male,16,26.5,343
456098,9/25/10,Tooth Fallen Climber,21,198.25,1850
490431,10/3/10,Sauk Mountain Missing Hiker,18,256,930
515998,10/11/10,Pratt Lake Lost Hiker,24,97,1270
520381,10/12/10,Snoqualmie Falls Recovery,25,84.25,1037
537547,10/17/10,Wilderness Creek Injured Hiker,14,37.33,435
552156,10/20/10,Annette Lake Missing Hikers,14,14.75,310
571880,10/25/10,Missing 50yof Lake Ingalls,17,434.5,1565
10-ES-046,10/30/10,Seattle Evidence,47,184.58,1602
623014,11/5/10,Mailbox Peak Lost Hikers,14,73.75,586
10-ES-048,11/10/10,Mt. Si Golf Course - Evidence,1,1,
664286,11/16/10,Missing 14 Yr Old - Angle Lake,6,38.67,320
692410,11/23/10,Over Due Hiker- Middle Fork Road,4,16,135
734047,12/6/10,Snohomish County Assist for Overdue Hiker,16,91,746
746100,12/8/10,Missing 88yof in Kenmore,15,37.75,512
735143,12/12/10,Stanwood Flood,8,43.5,600
820245,12/25/10,Cougar Mountain Lost Hiker,4,12.5,60
10-ES-052,12/28/10,Auburn Evidence Prep,50,362.83,2987
11-0002,1/1/11,PROJECT LlIFE SAVER,4,6,100
10-ES-052,1/1/11,Auburn Evidence,66,668.5,3604
11-0037,1/4/11,ELT Renton Airport,2,4.92,30
11-0106,1/10/11,Turnaround - Lost Skier at Summit West,7,5.5,36
11-ES-001,1/20/11,Seattle Evidence Prep,10,34,705
11-ES-001,1/23/11,Evidence Search for SPD,52,518.58,2272
11-0338,2/2/11,Red Mountain Fallen Skier,29,399.5,3176
11-0354,2/3/11,Missing 73 YO Male Dementia Subject,4,10.5,126
11-0338,2/5/11,Red Mountian Missing Skier,31,296.57,1777
11-ES-007,2/15/11,Evidence Search Renton PD IAP MEETING,3,7,30
11-0514,2/18/11,Missing ALZ Person,3,13.25,100
11-0525,2/19/11,Tiger Lost Hikers,29,125.75,935
11-ES-007,2/20/11,Renton/Fairwood Cadaver Search,6,37.5,250
11-0909,3/29/11,Talapus Lake 2 Lost Hikers,12,41,525
11-0924,3/30/11,Fall City Body Recovery,16,41.5,335
11-0980,4/3/11,Mt. Si Rescue,42,280.72,1594
11-0999,4/6/11,Phantom Slide Avi,29,207.5,2445
11-1046,4/9/11,Renton Walkaway in Cowboyhat,29,169.58,936
11-1117,4/17/11,"Mailbox Peak, Injured Hiker 3700'",41,345.77,399
11-1236,4/29/11,Little Si Missing Person,30,63.25,997
11-1310,5/6/11,Burien Missing 39 YO Male,21,102.23,645
11-1323,5/8/11,Injured Hiker @ Goldmeyer Hotsprings,37,172.75,748
11-1416,5/16/11,Suiattle Pass Missing Snowshoer,31,486.75,2400
11-1445,5/18/11,Missing Autistic Adult,11,9.33,105
11-1585,5/29/11,Taylor Rv Knee,10,34.25,160
11-ES-029,6/2/11,Renton Evidence Search Survey,2,4,90
11-1655,6/4/11,Granite Injured Hiker,53,313.25,2840
11-1667,6/4/11,Snow Lake Cliffed Out Hiker,9,33,390
11-ES-028,6/6/11,Rainier Nursery Evidence Search,1,8.5,60
11-ES-028,6/11/11,Rainier Nursery Evidence Search,67,461,3023
11-ES-029,6/18/11,Renton Evidence Search,53,328.88,1852
3958,6/24/11,"Lake Annette, Call for Help",23,61,1488
16377,6/26/11,Injured Hiker - Lake Melakwa,41,205.75,2308
32082,6/29/11,Rattlesnake Ledge Injured Hiker,37,161.67,1428
95635,7/11/11,Helo Assist for Chelan Head Injury,1,6.75,
11-ES-000,7/11/11,Renton Knife & Body Search,3,13,55
111340,7/14/11,White Center walkaway,17,12.08,168
156264,7/23/11,Denny Creek Fallen Hiker,37,201.75,1729
162474,7/24/11,Sick Hiker Lake Annette,27,215.43,1746
159917,7/24/11,Missing Camper North Fork,23,30.58,600
177449,7/28/11,Father & 2 childern stuck in 4x4 in Skykomish,9,38.42,900
190963,7/31/11,Mt.Si Search,55,415.85,2921
194616,8/1/11,"Lake Wilderness Missing 10 yo Autistic, Male",24,52,769
198268,8/2/11,Missing Person Tiger Mt.,6,17.75,220
227487,8/6/11,Missing Hiker Granite Mt.,7,11.5,235
226026,8/6/11,Injured Hiker - 3 miles up Mt Si Trail,33,33.17,560
223469,8/6/11,Cave Ridge Fall,40,122.75,1530
11-ES-043,8/6/11,Mason Co. Evidence,26,185.42,1061
231870,8/7/11,Otter Falls Injured Hiker,42,272.58,2521
249402,8/11/11,Exit 38 Fallen Climber,2,6.15,70
255976,8/12/11,Enumclaw Stranded Hiker - Turnaround,17,13.67,234
260724,8/13/11,Dorothy Lake Injured Hiker,34,111.5,2476
285196,8/17/11,Gravel Lake Spot/Text,36,314.07,2760
295787,8/20/11,Injured Hiker Near the Tooth,29,102,1450
296152,8/20/11,Denny Creek Injured Child,10,16,165
328659,8/26/11,Dingford Miner,43,304.47,3167
11-ES-043,8/27/11,Mason Co Evidence,16,179.42,800
342539,8/28/11,Mt Phelps Injured Hiker,5,9.25,264
342174,8/28/11,Mailbox Hiker,28,74.5,1519
365914,9/1/11,Mt Si Injured Hiker,20,96.33,739
11-ES-046,9/1/11,Capstone Farm Evidence Search,17,139.25,450
375776,9/3/11,Mt. Si Rescue,30,229.7,1366
373219,9/3/11,Pineapple Pass Rescue,28,143.48,2236
382715,9/5/11,Kaleetan Recovery,38,114.52,2754
415587,9/10/11,Mailbox Peak Twisted Ankle,34,48.67,1230
418144,9/11/11,Surprise Lake Trailhead,1,1.5,50
432754,9/13/11,Mt Defiance Lost Hiker,23,132.25,1449
455033,9/18/11,Yakima Downs Syndrome,8,83.75,695
471104,9/21/11,Greenwater Missing Hikers,16,111.75,1428
486810,9/23/11,Kent Alzheimer's,17,27.9,553
491558,9/24/11,Surprise Lake Sick Hiker,29,120.75,2200
526986,9/24/11,Denny Creek Injured Hiker,25,64.9,1475
505072,9/27/11,Auburn Autistic Walkaway,26,108.25,1015
568258,10/11/11,Seatac Walkaway,15,28.58,424
574102,10/13/11,Body Recovery Auburn,3,27,140
640942,10/28/11,Avondale Missing Person,21,36.5,494
650073,10/29/11,"Lost hiker, Annette Lake Trail",9,21.25,260
687693,11/6/11,Lost 2 Year Old Bellevue,52,277.5,1396
707416,11/9/11,WASART Horse Rescue Enumclaw,5,12.58,303
687693,11/12/11,Missing 2yo - Bellevue,32,100,538
687693,11/12/11,Missing 2yo - Marymoor,105,832.58,3427
687693,11/16/11,Search support for Dogs and trackers looking for Missing 2YR OLD,9,44,125
687693,11/19/11,Missing 2yo - Kirkland Watershed,75,697.33,2391
11-ES-062,12/3/11,Missing 2yo - Kingsgate,78,708.1,3240
796901,12/4/11,Two Missing Dog Walkers,5,22.5,625
11-ES-065,12/10/11,Factoria Missing Person Investigation,64,529.95,2015
844381,12/17/11,Rattlesnake Ridge - Subject With Chest Pains,7,9.83,184
860818,12/21/11,Overdue Hikers @ Goldmeyer creek on middle fork,5,22.5,285
859722,12/21/11,Granite Mountain Stranded Hiker,44,257.72,2550
866662,12/23/11,72YR OLD MISSING DEMENTIA PATIENT,13,12,228
877983,12/26/11,Mt. Tennerif - Injured Hiker,49,224.17,2340
901359,12/31/11,Lost hiker on LIttle Si.,15,62.25,415
11-ES-062,12/31/11,Missing 2 yr old - Kirkland,14,91.75,428
12-0035,1/4/12,Missing Autistic Student,24,119.25,1240
12-0008,1/10/12,Ranger Anderson Memorial Traffic Control Detail,9,71.83,760
12-0106,1/12/12,Lost quad rider left by driver,5,15.5,120
12-0135,1/15/12,Lost Hiker on Mailbox,12,13.32,48
12-0143,1/16/12,Stuck 4x4 at top of FSR Out overnight,10,47.75,555
12-0112,1/19/12,RCECC Emergency Weather Support Phase 1,13,74.83,1160
12-0112,1/20/12,RCECC Emergency Weather Support Phase 2,14,112.22,1424
12-0290,1/26/12,Missing 87 yo Alzheimer walkaway,26,271.17,1645
12-0383,2/2/12,Missing 11 year old autistic male.,33,102.75,1095
12-0424,2/7/12,"Missing 32 YO Asian , Assist to KCSO, Dogs, AND Renton PD..",4,15.25,110
12-0446,2/11/12,Kitsap County Assist - Missing Person - intown,11,135.25,660
12-0494,2/12/12,Injured Skier at Alpental,37,160.12,2040
12-0530,2/15/12,Mt Si Plane Crash,61,524.17,2966
12-0579,2/19/12,Alpental Snowboarder,14,41,951
12-0580,2/19/12,Stevens Pass Avalanche,44,192.25,4235
12-0751,3/3/12,Rattlesnake Lake Lost Teens,28,87.08,1153
12-0812,3/9/12,Rattlesnake Ledge Recovery,37,143.33,1490
12-0967,3/24/12,Little Mount Si,11,11,
12-0997,3/26/12,Lost Hikers Mailbox,9,25.08,295
12-1079,4/1/12,Kenmore Dementia Patient,18,8.33,88
12-1116,4/6/12,Mercer Island Alzheimer’s,22,80.42,262
12-1139,4/7/12,Fallen climber at exit 38,48,199.42,2290
12-1137,4/7/12,West Tiger Breathing Troubles,17,22.32,393
12-1145,4/9/12,Dog on Haystack Mt. SI,5,44.75,140
12-1232,4/15/12,Little Si Injured Hiker,26,98.75,1005
12-1259,4/16/12,Cougar Mountain Mountain Bike,36,32.53,568
12-1311,4/21/12,Haystack Shoulder Injury,62,379.07,3244
12-1389,4/26/12,Ames Lake Missing Person,88,889.83,5097
12-1390,4/26/12,Shoreline Dementia,17,32.75,403
12-1414,4/27/12,North Bend Manhunt (support),10,109.5,410
12-1434,4/29/12,Ill hiker at Mt. Si haystack,33,196.42,1695
12-1389,5/5/12,Lake Ames - Continue search for missing female.,37,357.67,1764
12-1576,5/11/12,Hiker off Lk Annette Trail,3,1.5,49
12-1590,5/13/12,Palmer Cmd - Missing Rafter,19,92.08,909
12-1389,5/19/12,Missing Woman Ames Lake,19,160.58,890
12-1389,5/24/12,Ames Lake - Recovery,45,146.58,1468
12-1780,5/26/12,Mt Teneriffe Stuck Hikers,26,103.92,1500
12-1791,5/27/12,Crystal Mine Lost Hikers,4,9,
12-1789,5/27/12,Little Si Lacerated Knee,4,6.67,
12-1803,5/28/12,Otter Falls Cmd - Ankle Injury,42,196.58,2232
29921,6/6/12,2 missing girls,7,4.33,95
25173,6/9/12,Lost hiker near Kamikaze Falls,2,1,25
29190,6/10/12,Granite- injured hiker,45,287.53,3058
52201,6/15/12,Missing 6yo female turnaround,3,2.5,27
49644,6/15/12,Frank Field Recovery,12,99.47,725
94204,6/24/12,SMR Granite Mtn,4,8,
11-ES-062,6/24/12,Metawala,10,55.67,398
98952,6/25/12,Mailbox Search,13,47.85,660
115753,6/28/12,Hurt Hiker Mt Si,55,317.13,2146
135111,7/1/12,Mt Si Injured Hiker,32,161.08,1577
135841,7/1/12,Rattlesnake injured hiker,32,107.42,1124
162869,7/5/12,Turnaround Kanasket Palmer,7,5.5,162
166521,7/6/12,Mt Si,36,166.25,945
176383,7/7/12,Alzheimers - Turnaround,7,6.52,180
175287,7/7/12,"Injured Climber, Overhaul Wall",27,93.22,1065
173826,7/7/12,Injured Hiker Packout (turnaround),7,27.08,450
171270,7/7/12,Green Mtn Overdue Hiker,134,1975.32,12817
195376,7/10/12,Lost Family of 8 Tiger Mt,17,11.75,177
203777,7/12/12,Missing 7 Yro Female - Turn Around,8,8,77
264406,7/22/12,Tiger Mountain - Injured Hiker - Turn around,8,4.58,116
284495,7/26/12,Renton Missing 82yr Old turnaround,7,7,65
288878,7/27/12,Mt Si Ankle Injury,28,107.2,998
295817,7/28/12,Lost Hiker on Tiger,4,6.33,
310792,7/31/12,PCT Injured Hiker,15,64.58,1230
333072,8/4/12,"Mt Si at the Hay Stack, Stuck Hiker",34,180.62,1460
331246,8/4/12,PCT (Alaska Lake) Injured Hiker,32,151.35,2185
345126,8/6/12,Stranded hikers on Mailbox,21,53.58,1055
349509,8/7/12,Snow Lake Injured Hiker,23,156.25,2005
354987,8/8/12,Source Lake Lost Climbers,7,53.92,635
373249,8/11/12,Mail Box - Cramps,17,91.92,740
381650,8/12/12,Mailbox Pk Hiker,5,36.25,170
379458,8/12/12,"Missing 27yo, Pacific Park",11,73.5,439
379458,8/13/12,Pacific Missing Person,10,25.67,479
377267,8/14/12,Whatcom Co Assist,2,26,250
398816,8/16/12,"Snow Lake, broken ankle",17,68.67,1380
12-0172,8/16/12,Mt. Rainier Recovery,2,46,240
12-ES-037,8/18/12,Federal Way Evidence,33,183.17,1746
422557,8/19/12,Mt Si Cramps,36,153.87,1520
429131,8/20/12,Rattlesnake Lake Stranded Hiker,33,84.6,1346
425113,8/20/12,Pratt Lake Overdue Hikers,24,123.48,1670
438262,8/22/12,Little Si Twisted Ankle,23,70.37,1110
436801,8/23/12,"West Summit, Missing Hiker",24,145,2316
454332,8/25/12,Granite Mountain Injured hiker,34,210.18,2003
459446,8/26/12,Twin Falls Dog Rescue,10,34.02,232
471864,8/28/12,Mt SI Ill Hiker,26,120.05,1185
470403,8/28/12,Tiger Mtn Injured Hiker,8,11.58,190
499623,9/2/12,Mt Si Rescue Stuck Dog & Woman,21,133.87,670
499258,9/2/12,Tiger Mt Lost Hikers Turnaround,17,12.33,260
495240,9/2/12,Sno County Assist,12,15.08,323
520807,9/6/12,Twin Fall packout,14,22.93,590
533956,9/8/12,Poo Poo Point Injured Ankle,0,,
556966,9/11/12,ELT Activation,2,4,25
582168,9/15/12,Tiger Mountain Lost Hikers,10,17,329
588011,9/16/12,Otter Falls Injured Hikers,52,389,3279
588011,9/20/12,Otter Falls CSID,1,4.75,70
623805,9/23/12,Amazonia Wall Fallen Climber,37,102.93,1933
621614,9/23/12,Lake Annette Broken Ankle,27,100.55,2061
647181,9/28/12,Goldmeyer Rescue,29,155.83,2175
12-ES-045,9/29/12,Burien Evidence Search Day 1,30,119.17,1650
651930,9/29/12,Snow Lake Injured Hiker,17,41.42,1235
650103,9/29/12,Woodinville Recovery,12,24.5,209
655947,9/30/12,Abiel Peak Leg Injury,36,255.23,3220
12-ES-045,9/30/12,Burien Evidence Search day 2,19,139.92,717
12-ES-0048,10/5/12,Bastyr Evidence Search,7,29.5,250
12-ES-048,10/6/12,Bastyr Evidence Search,39,264.68,1531
682610,10/7/12,Injured Hiker Bandera Mtn,21,129.92,1449
683705,10/9/12,Lewis Co Assist,1,11,
730091,10/17/12,Poo Poo Point Missing Hangglider,37,41.27,969
761867,10/18/12,Denny Creek Escort,6,14.55,212
749083,10/23/12,Duvall Missing Person,58,202.62,2770
759310,10/25/12,Mailbox stranded hiker,32,133.83,2005
771363,10/27/12,Mailbox flashlight search,8,14.17,410
,11/1/12,Malfunctioning ELT,4,11,55
844777,11/10/12,Kirkland Dementia,61,435.08,2223
849160,11/11/12,Lost Snowboarders,9,120.08,1010
871075,11/17/12,Vashon Island Missing Person,24,227.17,1330
12-ES-058,11/18/12,Beacon Hill Evidence Search,51,387.83,2012
436801,11/24/12,"Prior missing person mission, assist Dep Barton at Snoq Falls",1,1.75,40
957272,11/29/12,Issaquah-Missing Person - Haz. Conditions,1,5.5,100
931705,12/5/12,Skamania County Assist,11,214,717
984300,12/16/12,Body recovery - Snoqualmie Falls,48,303.92,1992
12-ES-061,12/20/12,Shoreline Evidence Search,15,53.17,517
13-0017,1/2/13,Missing 3yo turnaround,20,9.08,138
13-0030,1/3/13,Helo Jumper,149,2378.83,14892
13-0025,1/3/13,Tukwila Water Search,2,6.5,25
13-0138,1/13/13,Granite Fallen Climbers,50,185.68,2524
13-0166,1/15/13,Chair Peak Fallen Skier,29,241.85,2321
13-0387,2/4/13,Seatac Walkaway,10,11.33,190
13-0407,2/6/13,Rattlesnake Ridge Missing Hiker,52,607.67,3310
13-0407,2/6/13,Overdue Hiker Rattlesnake,20,251.42,2291
13-0528,2/16/13,Rattlesnake Injured Hiker,28,39.83,895
13-ES-007,2/23/13,Federal Way Evidence Search,30,245.33,1145
13-0606,2/25/13,Greenwater - Stranded Snowmobiler,38,459.23,5099
13-ES-009,3/2/13,Evidence Search,5,22.5,260
13-ES-010,3/4/13,Renton PD Cadaver Search,4,16,120
13-0748,3/9/13,2 Lost Hikers on Mailbox,24,81.08,1486
13-0743,3/9/13,PLB,2,2,30
13-ES-014,3/13/13,Evidence Search for SPD,3,12.5,75
13-0892,3/21/13,Woodinville Missing Teen,46,239.18,1846
13-0996,3/30/13,Injured Hiker Rattlesnake,27,81.72,1403
13-1052,4/3/13,Tokul Injured Biker,30,63.18,818
13-1050,4/3/13,Recovery @ Wilderness Creek,41,175,1515
13-1081,4/5/13,Puyallup Alzheimers,6,31,562
13-ES-020,4/5/13,Evidence Search- SPD,34,231.25,1317
13-1094,4/6/13,Snoq. Falls - Missing person recovery,18,74.67,690
13-1123,4/8/13,Rattlesnake 10 yr old,30,105.63,1540
13-1188,4/13/13,Red Mountain Avalanche,23,238.58,1068
13-1186,4/13/13,Granite Mtn Avalanche,46,196,2851
13-1219,4/15/13,Mailbox Injured Hiker,30,188.25,1333
13-1186,4/17/13,Granite Mt Missing Hiker,4,37.48,
13-1186,4/20/13,Granite Mtn. (Continuation),5,136.5,388
13-1316,4/22/13,Redmond Missing Person,6,22.75,349
13-1186,4/24/13,Missing snowshoer Granite Mtn,1,2.75,76
13-ES-023,4/27/13,Woodinville Evidence Search,48,221.47,1665
13-1458,5/3/13,Mailbox ankle injury,42,153.73,2818
13-1534,5/8/13,Vashon Island Missing Person,33,221.83,1675
13-1186,5/8/13,Granite Mtn Avalanche Recovery,22,109.28,1353
13-1605,5/12/13,Missing 62yo Female - Maple Valley,61,130.87,2543
13-1595,5/12/13,Skykomish missing fisherman,3,17,310
,5/13/13,Scotts Mills Cadaver,5,352,1750
13-1700,5/19/13,Lost /Injured Hiker Mt Tenneriff,42,183.25,2331
13-1696,5/19/13,Game Farm Park,51,350,2396
13-1797,5/25/13,Missing Child Woodinville Turnaround,18,15.25,201
13-1794,5/25/13,Stranded Hikers Snow Lake Turnaround,20,40.42,934
13-1816,5/27/13,Source Lake Injured Hiker,34,105.17,2173
13-1811,5/27/13,Boulder River Assist,10,53.08,663
13-1818,5/28/13,Asisst WASART with Horse Rescue,35,201.58,1234
13-1881,6/2/13,Stranded Mtn Biker,6,7.5,
13-1892,6/3/13,Horse Extraction - WASART Needs Manpower,7,3.92,72
13-1886,6/3/13,Child Abduction,2,9,
13-1996,6/10/13,Tiger Mtn Injured Hiker,35,135.92,1343
13-2079,6/15/13,Subject on Little Si trail with chest pains,9,12.17,293
13-2056,6/16/13,Chelan Assist: Basalt Ridge Trail,20,296.5,2690
13-2102,6/18/13,Woodinville Horse Rescue,25,146.92,844
13-2160,6/22/13,Lost Family at Tiger Mt,4,5.33,
13-2156,6/22/13,Injured 7yo Little Si,4,16,
13-2182,6/23/13,Skykomish Missing hikers,27,344.53,3135
13-2194,6/25/13,Maple Valley Missing Alzheimers,3,3.5,70
13-2257,6/29/13,Otter Falls Injured Hiker,19,92.87,1270
13-2251,6/29/13,Granite Mt - Injured Hiker,40,118.58,2184
13-ES-034,6/29/13,Beacon Hill Evidence,36,199.32,1237
13-2266,6/30/13,Lost Hiker Mailbox Peak,20,42.27,675
13-2278,7/1/13,Rainbow Lake Missing Hikers,86,823.37,8546
13-2311,7/2/13,Federal Way Dementia,49,158.98,2683
13-0310,7/4/13,Sammamish 4th,20,96.9,875
13-2401,7/8/13,Iron Horse turnaround,16,19.97,632
13-2446,7/11/13,Injured Hiker Little Si,25,41.5,1139
13-ES-041,7/13/13,Aurora ES,36,109.72,765
13-ES-039,7/13/13,Fed Way Evid Srch,15,52.83,811
13-ES-040,7/13/13,Richmond Beach ES,36,104.75,1250
13-2476,7/14/13,Twin Falls Fallen Hiker,52,146.68,2467
13-2552,7/18/13,Silver Peak Mission Injured Hiker,39,185.97,3340
13-2586,7/20/13,Mailbox Peak - Leg Cramps,13,98.08,375
13-2592,7/21/13,Rattlesnake Ankle Injury,27,78.23,1299
13-2601,7/22/13,Preacher Mtn - Lost Hiker,19,133.58,1045
13-2636,7/23/13,Twin Falls,2,3,2
13-2648,7/24/13,Missing hiker I90 Road Search,10,25.5,618
13-2695,7/27/13,Hoist Extract Snoqualmie Pass,7,17.9,445
13-2712,7/27/13,Snoqualmie Mtn injured hiker,4,6.67,25
13-2705,7/28/13,Lost Horse Riders,1,0.83,
13-2704,7/28/13,PCT Injured Hiker,36,115.83,2315
13-2740,7/30/13,Tonga Ridge Injured Hiker,19,96.55,1674
13-2786,8/3/13,Tree Fall 10 YO Female,26,36.85,1506
13-2824,8/6/13,Poulsbo Walkaway,2,12,105
13-2855,8/7/13,Iron Horse Lost Hikers,8,16.13,380
13-2857,8/8/13,Bellevue Missing 74 yo,42,305.78,1669
13-2893,8/10/13,Lodge Lake Injured Hiker,23,83.78,921
13-2921,8/12/13,Necklace Valley Missing Trailrunner (13-2921) / Backpackers (13-2923),53,612.33,3964
13-2915,8/14/13,Marblemount - Missing Hiker,2,42,368
13-3029,8/18/13,Dorothy Lake Injured Hiker,24,112.33,2480
13-3055,8/20/13,Talapus Bee Sting,13,39.67,710
13-3101,8/23/13,Rattlesnake Lake Pack Out,21,75.5,1380
13-ES-035,8/24/13,Snohomish County Evidence Search,9,71,600
13-3139,8/25/13,Rattlesnake Lake Ankle,19,60.75,769
13-3159,8/27/13,Tali in Newcastle Walkaway,39,141.13,1477
13-3154,8/27/13,Mt. Rainier,3,31,150
13-3160,8/28/13,Kirkland Alzheimers Walkaway,2,1,35
13-3190,8/29/13,Rattlesnake Recovery,28,140.23,1436
13-3223,8/31/13,Putrid Pete's Pk Lost Hiker,19,92.43,1297
13-3222,8/31/13,Mt. Si Injured Hiker,11,16.58,322
13-3249,9/1/13,Hansen Creek Injured Hiker,17,26.32,490
13-3255,9/1/13,Sno Lake Cliff Out,20,67,1085
13-3292,9/4/13,Missing Disabled Person NE Seattle,20,48.72,388
13-3391,9/8/13,Guye Peak Injured Climber,46,562.27,3760
13-3396,9/9/13,Source Lake 5 lost hikers,11,74.83,820
13-3446,9/13/13,SPOT Beacon Activation,8,21.17,666
13-3482,9/14/13,Female Injured ankle Twin Falls,14,64.92,1070
13-3478,9/14/13,Exit 38 Injured Climber,17,59.25,662
13-3595,9/18/13,Upper Preston Missing Man,26,84.17,878
13-3671,9/28/13,Hypothermic Hiker on Pacific Crest Trail,15,18.4,444
13-3669,9/28/13,Shoreline Missing Alzhiemers,11,6.87,91
13-3721,10/1/13,Mud Mtn Animal Rescue,12,63.75,695
13-3724,10/2/13,"Overdue Mushroom Picker, assist to Lewis County",9,123.83,540
13-3773,10/5/13,Mailbox Peak Lost Hiker,18,68.47,792
13-3784,10/6/13,Missing hiker Poo Poo Point,22,42.07,671
13-3783,10/6/13,Mailbox Peak Lost Hiker,13,24,870
13-ES-056,10/9/13,Renton Assult,1,1,
13-3951,10/17/13,Mercer Slough Diabetic,25,45.55,481
13-ES-057,10/19/13,Kirkland Evidence Search,62,355.03,1537
13-4078,10/26/13,Mailbox Peak Lost Hikers,18,65.03,883
13-4125,10/31/13,Cedar Butte - Two Lost Hikers,6,21.5,180
13-4225,11/7/13,KITSAP COUNTY FAIRGROUNDS SEARCH,4,33.5,380
13-4363,11/21/13,Mailbox Peak-2 lost hikers,8,4.58,57
13-4406,11/23/13,Stranded 4x4 (7080 road) GreenWater,4,20.68,350
13-ES-063,11/23/13,Des Moines Evidence Search,112,1051.25,5750
13-4419,11/24/13,Mailbox Peak 2 more lost hikers,25,71.02,1272
13-4454,11/27/13,Mount Rainier Overdue Hiker,18,29.42,546
13-4498,12/2/13,Stranded driver on 6830 Rd,10,77,1170
13-4552,12/7/13,Shoreline Walkaway,56,332.65,1987
