mission,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,DATE,AWND_x,PRCP_x,TAVG_x,TMAX_x,TMIN_x,TSUN,WT01,WT02,WT03,WT05,WT08,WT10,AWND_y,PRCP_y,SNWD,TAVG_y,TMAX_y,TMIN_y,TOBS,WESD
1,2016,12,52,28,2,363,False,False,False,False,False,False,1482883200,2016-12-28,7.61,0.0,0.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,34.0,31.0,33.0,27.0,31.0,8.6
0,2016,12,52,29,3,364,False,False,False,False,False,False,1482969600,2016-12-29,6.71,0.13,0.0,48.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.0,31.0,34.0,30.0,31.0,8.6
0,2016,12,52,30,4,365,False,False,False,False,False,False,1483056000,2016-12-30,2.68,0.06,0.0,57.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,32.0,37.0,30.0,32.0,9.2
1,2016,12,52,31,5,366,True,False,True,False,True,False,1483142400,2016-12-31,7.61,0.0,0.0,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,28.0,31.0,24.0,29.0,9.9
1,2017,1,52,1,6,1,False,True,False,True,False,True,1483228800,2017-01-01,4.25,0.16,0.0,38.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,44.0,26.0,29.0,22.0,22.0,10.1
1,2017,1,1,2,0,2,False,False,False,False,False,False,1483315200,2017-01-02,2.24,0.0,0.0,37.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,43.0,19.0,22.0,15.0,15.0,10.1
0,2017,1,1,3,1,3,False,False,False,False,False,False,1483401600,2017-01-03,5.37,0.0,0.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,41.0,15.0,19.0,13.0,13.0,10.0
0,2017,1,1,4,2,4,False,False,False,False,False,False,1483488000,2017-01-04,3.36,0.0,0.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,40.0,17.0,24.0,12.0,17.0,10.0
0,2017,1,1,5,3,5,False,False,False,False,False,False,1483574400,2017-01-05,3.58,0.0,0.0,37.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,39.0,22.0,28.0,17.0,22.0,10.0
0,2017,1,1,6,4,6,False,False,False,False,False,False,1483660800,2017-01-06,4.7,0.0,0.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,39.0,20.0,25.0,14.0,15.0,10.1
1,2017,1,1,7,5,7,False,False,False,False,False,False,1483747200,2017-01-07,5.82,0.0,0.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,38.0,18.0,22.0,14.0,21.0,10.1
0,2017,1,1,8,6,8,False,False,False,False,False,False,1483833600,2017-01-08,5.37,0.56,0.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.3,40.0,25.0,29.0,21.0,29.0,10.5
0,2017,1,2,9,0,9,False,False,False,False,False,False,1483920000,2017-01-09,6.04,0.06,0.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,41.0,31.0,33.0,29.0,29.0,10.7
1,2017,1,2,10,1,10,False,False,False,False,False,False,1484006400,2017-01-10,5.82,0.1,0.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.0,26.0,29.0,22.0,22.0,10.6
0,2017,1,2,11,2,11,False,False,False,False,False,False,1484092800,2017-01-11,4.7,0.0,0.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.0,21.0,25.0,17.0,17.0,10.4
0,2017,1,2,12,3,12,False,False,False,False,False,False,1484179200,2017-01-12,0.67,0.0,0.0,40.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,26.0,15.0,20.0,10.3
0,2017,1,2,13,4,13,False,False,False,False,False,False,1484265600,2017-01-13,1.34,0.0,0.0,38.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,40.0,21.0,26.0,17.0,21.0,10.4
1,2017,1,2,14,5,14,False,False,False,False,False,False,1484352000,2017-01-14,1.79,0.0,0.0,43.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,39.0,23.0,29.0,19.0,23.0,10.4
0,2017,1,2,15,6,15,False,False,False,False,False,False,1484438400,2017-01-15,1.34,0.0,0.0,44.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,39.0,29.0,36.0,22.0,26.0,10.3
1,2017,1,3,16,0,16,False,False,False,False,False,False,1484524800,2017-01-16,3.8,0.0,0.0,47.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,38.0,29.0,35.0,24.0,27.0,10.3
0,2017,1,3,17,1,17,False,False,False,False,False,False,1484611200,2017-01-17,3.8,1.52,0.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,33.0,25.0,33.0,10.6
0,2017,1,3,18,2,18,False,False,False,False,False,False,1484697600,2017-01-18,7.61,1.21,0.0,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,37.0,33.0,34.0,31.0,34.0,11.0
0,2017,1,3,19,3,19,False,False,False,False,False,False,1484784000,2017-01-19,7.38,0.13,0.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,36.0,34.0,35.0,33.0,33.0,11.2
0,2017,1,3,20,4,20,False,False,False,False,False,False,1484870400,2017-01-20,3.13,0.0,0.0,53.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,35.0,34.0,35.0,32.0,34.0,11.0
0,2017,1,3,21,5,21,False,False,False,False,False,False,1484956800,2017-01-21,2.68,0.04,0.0,52.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,35.0,34.0,36.0,33.0,34.0,11.0
0,2017,1,3,22,6,22,False,False,False,False,False,False,1485043200,2017-01-22,2.68,0.12,0.0,47.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.0,33.0,35.0,30.0,30.0,11.0
0,2017,1,4,23,0,23,False,False,False,False,False,False,1485129600,2017-01-23,2.24,0.0,0.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,38.0,30.0,30.0,11.0
0,2017,1,4,24,1,24,False,False,False,False,False,False,1485216000,2017-01-24,2.68,0.0,0.0,44.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,32.0,35.0,29.0,32.0,10.9
0,2017,1,4,25,2,25,False,False,False,False,False,False,1485302400,2017-01-25,2.24,0.0,0.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.0,33.0,35.0,32.0,34.0,11.0
0,2017,1,4,26,3,26,False,False,False,False,False,False,1485388800,2017-01-26,2.68,0.0,0.0,48.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.0,35.0,37.0,34.0,34.0,11.0
0,2017,1,4,27,4,27,False,False,False,False,False,False,1485475200,2017-01-27,3.58,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,33.0,36.0,31.0,32.0,11.0
1,2017,1,4,28,5,28,False,False,False,False,False,False,1485561600,2017-01-28,4.47,0.0,0.0,54.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,35.0,34.0,38.0,31.0,35.0,10.9
1,2017,1,4,29,6,29,False,False,False,False,False,False,1485648000,2017-01-29,7.38,0.0,0.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,34.0,36.0,43.0,31.0,38.0,10.8
0,2017,1,5,30,0,30,False,False,False,False,False,False,1485734400,2017-01-30,2.91,0.0,0.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,38.0,33.0,33.0,10.9
0,2017,1,5,31,1,31,True,False,False,False,False,False,1485820800,2017-01-31,6.71,0.01,0.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,34.0,29.0,33.0,23.0,23.0,11.1
0,2017,2,5,1,2,32,False,True,False,False,False,False,1485907200,2017-02-01,4.7,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.1,35.0,24.0,28.0,20.0,24.0,11.0
1,2017,2,5,2,3,33,False,False,False,False,False,False,1485993600,2017-02-02,6.71,0.0,0.0,47.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.57,0.0,34.0,23.0,27.0,20.0,21.0,10.8
0,2017,2,5,3,4,34,False,False,False,False,False,False,1486080000,2017-02-03,4.03,0.66,0.0,40.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.57,0.2,38.0,24.0,29.0,21.0,24.0,11.0
1,2017,2,5,4,5,35,False,False,False,False,False,False,1486166400,2017-02-04,6.93,0.71,0.0,46.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,49.0,30.0,34.0,24.0,34.0,12.4
1,2017,2,5,5,6,36,False,False,False,False,False,False,1486252800,2017-02-05,7.16,0.68,0.0,41.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,62.0,31.0,34.0,30.0,30.0,13.8
0,2017,2,6,6,0,37,False,False,False,False,False,False,1486339200,2017-02-06,6.71,0.39,0.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,29.0,31.0,27.0,27.0,14.8
0,2017,2,6,7,1,38,False,False,False,False,False,False,1486425600,2017-02-07,2.68,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,63.0,27.0,30.0,24.0,26.0,14.7
0,2017,2,6,8,2,39,False,False,False,False,False,False,1486512000,2017-02-08,2.01,0.76,0.0,40.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,62.0,28.0,32.0,26.0,32.0,14.3
0,2017,2,6,9,3,40,False,False,False,False,False,False,1486598400,2017-02-09,9.62,1.55,0.0,57.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,1.9,56.0,36.0,43.0,31.0,36.0,14.8
0,2017,2,6,10,4,41,False,False,False,False,False,False,1486684800,2017-02-10,12.53,0.06,0.0,49.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,54.0,35.0,38.0,31.0,32.0,15.1
0,2017,2,6,11,5,42,False,False,False,False,False,False,1486771200,2017-02-11,4.47,0.01,0.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,53.0,33.0,36.0,31.0,31.0,15.4
0,2017,2,6,12,6,43,False,False,False,False,False,False,1486857600,2017-02-12,2.01,0.0,0.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,53.0,34.0,38.0,30.0,36.0,15.5
0,2017,2,7,13,0,44,False,False,False,False,False,False,1486944000,2017-02-13,3.13,0.0,0.0,54.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,52.0,38.0,44.0,34.0,37.0,15.5
0,2017,2,7,14,1,45,False,False,False,False,False,False,1487030400,2017-02-14,1.57,0.23,0.0,59.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.1,51.0,39.0,45.0,35.0,35.0,15.6
0,2017,2,7,15,2,46,False,False,False,False,False,False,1487116800,2017-02-15,6.26,1.65,0.0,52.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.8,48.0,36.0,38.0,35.0,37.0,15.7
0,2017,2,7,16,3,47,False,False,False,False,False,False,1487203200,2017-02-16,7.83,0.46,0.0,54.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.8,45.0,38.0,42.0,36.0,36.0,15.4
1,2017,2,7,17,4,48,False,False,False,False,False,False,1487289600,2017-02-17,4.92,0.0,0.0,56.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.1,45.0,37.0,42.0,34.0,37.0,15.2
0,2017,2,7,18,5,49,False,False,False,False,False,False,1487376000,2017-02-18,4.25,0.13,0.0,46.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,44.0,36.0,38.0,34.0,34.0,15.4
0,2017,2,7,19,6,50,False,False,False,False,False,False,1487462400,2017-02-19,7.16,0.12,0.0,48.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.2,43.0,35.0,37.0,34.0,34.0,15.4
0,2017,2,8,20,0,51,False,False,False,False,False,False,1487548800,2017-02-20,3.58,0.2,0.0,46.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,45.0,34.0,36.0,34.0,34.0,15.7
0,2017,2,8,21,1,52,False,False,False,False,False,False,1487635200,2017-02-21,4.25,0.22,0.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,44.0,34.0,35.0,32.0,32.0,15.8
0,2017,2,8,22,2,53,False,False,False,False,False,False,1487721600,2017-02-22,3.58,0.01,0.0,47.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,45.0,31.0,34.0,27.0,28.0,15.9
0,2017,2,8,23,3,54,False,False,False,False,False,False,1487808000,2017-02-23,3.58,0.03,0.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,46.0,29.0,34.0,26.0,28.0,16.0
0,2017,2,8,24,4,55,False,False,False,False,False,False,1487894400,2017-02-24,5.14,0.0,0.0,46.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,45.0,29.0,35.0,25.0,25.0,15.9
1,2017,2,8,25,5,56,False,False,False,False,False,False,1487980800,2017-02-25,5.59,0.0,0.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,47.0,29.0,34.0,24.0,30.0,16.1
0,2017,2,8,26,6,57,False,False,False,False,False,False,1488067200,2017-02-26,6.26,0.26,0.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,49.0,31.0,35.0,28.0,28.0,16.3
0,2017,2,9,27,0,58,False,False,False,False,False,False,1488153600,2017-02-27,6.04,0.46,0.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,58.0,29.0,32.0,27.0,27.0,17.0
0,2017,2,9,28,1,59,True,False,False,False,False,False,1488240000,2017-02-28,6.49,0.0,0.0,49.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,58.0,29.0,33.0,26.0,33.0,17.2
0,2017,3,9,1,2,60,False,True,False,False,False,False,1488326400,2017-03-01,11.86,0.0,0.0,50.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,57.0,34.0,36.0,33.0,34.0,17.8
0,2017,3,9,2,3,61,False,False,False,False,False,False,1488412800,2017-03-02,10.07,0.07,0.0,49.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,56.0,34.0,36.0,34.0,35.0,18.0
0,2017,3,9,3,4,62,False,False,False,False,False,False,1488499200,2017-03-03,10.74,0.59,0.0,51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.9,52.0,36.0,40.0,32.0,32.0,18.0
1,2017,3,9,4,5,63,False,False,False,False,False,False,1488585600,2017-03-04,6.26,0.03,0.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,53.0,31.0,35.0,29.0,31.0,18.2
0,2017,3,9,5,6,64,False,False,False,False,False,False,1488672000,2017-03-05,10.74,0.11,0.0,46.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.2,54.0,31.0,35.0,28.0,29.0,18.4
0,2017,3,10,6,0,65,False,False,False,False,False,False,1488758400,2017-03-06,11.18,0.0,0.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,62.0,29.0,32.0,28.0,28.0,19.1
0,2017,3,10,7,1,66,False,False,False,False,False,False,1488844800,2017-03-07,8.28,0.46,0.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,74.0,30.0,34.0,28.0,33.0,20.6
0,2017,3,10,8,2,67,False,False,False,False,False,False,1488931200,2017-03-08,10.51,0.03,0.0,44.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,78.0,31.0,33.0,29.0,32.0,21.4
0,2017,3,10,9,3,68,False,False,False,False,False,False,1489017600,2017-03-09,3.58,0.53,0.0,51.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,1.5,69.0,36.0,43.0,32.0,41.0,21.8
0,2017,3,10,10,4,69,False,False,False,False,False,False,1489104000,2017-03-10,9.17,0.02,0.0,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.6,62.0,39.0,42.0,35.0,36.0,21.2
0,2017,3,10,11,5,70,False,False,False,False,False,False,1489190400,2017-03-11,7.16,0.28,0.0,53.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.1,58.0,38.0,42.0,36.0,38.0,21.5
1,2017,3,10,12,6,71,False,False,False,False,False,False,1489276800,2017-03-12,4.92,0.02,0.0,53.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.1,56.0,39.0,43.0,37.0,39.0,20.7
0,2017,3,11,13,0,72,False,False,False,False,False,False,1489363200,2017-03-13,3.8,0.51,0.0,54.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.3,53.0,41.0,43.0,38.0,41.0,20.4
0,2017,3,11,14,1,73,False,False,False,False,False,False,1489449600,2017-03-14,7.61,0.36,0.0,58.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.1,49.0,42.0,47.0,39.0,42.0,19.8
1,2017,3,11,15,2,74,False,False,False,False,False,False,1489536000,2017-03-15,4.92,0.71,0.0,52.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.1,50.0,41.0,45.0,35.0,35.0,19.1
0,2017,3,11,16,3,75,False,False,False,False,False,False,1489622400,2017-03-16,8.05,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,50.0,35.0,40.0,31.0,33.0,18.9
0,2017,3,11,17,4,76,False,False,False,False,False,False,1489708800,2017-03-17,1.57,0.77,0.0,49.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.0,49.0,36.0,40.0,33.0,37.0,19.4
0,2017,3,11,18,5,77,False,False,False,False,False,False,1489795200,2017-03-18,8.5,0.47,0.0,57.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.8,49.0,35.0,39.0,31.0,31.0,18.9
0,2017,3,11,19,6,78,False,False,False,False,False,False,1489881600,2017-03-19,4.7,0.0,0.0,53.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,49.0,35.0,43.0,28.0,35.0,18.9
0,2017,3,12,20,0,79,False,False,False,False,False,False,1489968000,2017-03-20,4.47,0.0,0.0,53.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,48.0,38.0,45.0,34.0,38.0,18.8
0,2017,3,12,21,1,80,False,False,False,False,False,False,1490054400,2017-03-21,3.8,0.17,0.0,57.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.4,47.0,38.0,42.0,36.0,37.0,18.6
1,2017,3,12,22,2,81,False,False,False,False,False,False,1490140800,2017-03-22,9.17,0.0,0.0,57.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,47.0,38.0,45.0,34.0,34.0,18.4
0,2017,3,12,23,3,82,False,False,False,False,False,False,1490227200,2017-03-23,6.04,0.25,0.0,58.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,46.0,38.0,47.0,33.0,36.0,18.4
0,2017,3,12,24,4,83,False,False,False,False,False,False,1490313600,2017-03-24,8.05,0.45,0.0,57.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.9,46.0,37.0,42.0,35.0,36.0,18.3
1,2017,3,12,25,5,84,False,False,False,False,False,False,1490400000,2017-03-25,8.5,0.01,0.0,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.4,46.0,35.0,39.0,34.0,35.0,18.2
0,2017,3,12,26,6,85,False,False,False,False,False,False,1490486400,2017-03-26,5.14,0.31,0.0,50.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,46.0,35.0,38.0,34.0,35.0,18.3
0,2017,3,13,27,0,86,False,False,False,False,False,False,1490572800,2017-03-27,8.72,0.08,0.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.7,45.0,37.0,41.0,34.0,35.0,18.4
0,2017,3,13,28,1,87,False,False,False,False,False,False,1490659200,2017-03-28,12.3,0.08,0.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.9,45.0,37.0,39.0,34.0,37.0,18.1
0,2017,3,13,29,2,88,False,False,False,False,False,False,1490745600,2017-03-29,9.84,0.41,0.0,56.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.3,44.0,38.0,45.0,35.0,35.0,17.7
0,2017,3,13,30,3,89,False,False,False,False,False,False,1490832000,2017-03-30,3.8,0.01,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,46.0,35.0,38.0,33.0,34.0,17.9
0,2017,3,13,31,4,90,True,False,True,False,False,False,1490918400,2017-03-31,3.36,0.0,0.0,56.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,45.0,39.0,46.0,33.0,39.0,17.9
0,2017,4,13,1,5,91,False,True,False,True,False,False,1491004800,2017-04-01,5.14,0.06,0.0,57.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.2,44.0,40.0,42.0,38.0,38.0,17.6
0,2017,4,13,2,6,92,False,False,False,False,False,False,1491091200,2017-04-02,5.14,0.05,0.0,55.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,45.0,35.0,38.0,33.0,33.0,17.8
0,2017,4,14,3,0,93,False,False,False,False,False,False,1491177600,2017-04-03,3.58,0.0,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.1,45.0,36.0,42.0,32.0,36.0,17.7
0,2017,4,14,4,1,94,False,False,False,False,False,False,1491264000,2017-04-04,3.8,0.09,0.0,62.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,43.0,39.0,45.0,35.0,37.0,17.6
0,2017,4,14,5,2,95,False,False,False,False,False,False,1491350400,2017-04-05,4.7,0.51,0.0,55.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.3,42.0,40.0,45.0,37.0,38.0,17.2
0,2017,4,14,6,3,96,False,False,False,False,False,False,1491436800,2017-04-06,6.71,0.27,0.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.2,41.0,41.0,45.0,38.0,42.0,16.9
0,2017,4,14,7,4,97,False,False,False,False,False,False,1491523200,2017-04-07,11.41,0.37,0.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.2,40.0,40.0,45.0,37.0,37.0,16.2
1,2017,4,14,8,5,98,False,False,False,False,False,False,1491609600,2017-04-08,9.4,0.06,0.0,52.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,40.0,35.0,40.0,33.0,33.0,16.2
0,2017,4,14,9,6,99,False,False,False,False,False,False,1491696000,2017-04-09,4.25,0.01,0.0,56.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,40.0,37.0,43.0,31.0,38.0,16.2
0,2017,4,15,10,0,100,False,False,False,False,False,False,1491782400,2017-04-10,8.95,0.35,0.0,54.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,39.0,37.0,44.0,34.0,34.0,16.1
1,2017,4,15,11,1,101,False,False,False,False,False,False,1491868800,2017-04-11,4.92,0.01,0.0,56.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,38.0,39.0,47.0,31.0,39.0,15.8
1,2017,4,15,12,2,102,False,False,False,False,False,False,1491955200,2017-04-12,6.26,0.87,0.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.4,37.0,40.0,46.0,36.0,37.0,15.6
0,2017,4,15,13,3,103,False,False,False,False,False,False,1492041600,2017-04-13,8.95,0.13,0.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5,35.0,37.0,43.0,34.0,34.0,14.9
0,2017,4,15,14,4,104,False,False,False,False,False,False,1492128000,2017-04-14,10.74,0.02,0.0,52.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,35.0,35.0,42.0,34.0,34.0,15.0
0,2017,4,15,15,5,105,False,False,False,False,False,False,1492214400,2017-04-15,5.14,0.0,0.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.1,36.0,37.0,46.0,34.0,36.0,14.9
0,2017,4,15,16,6,106,False,False,False,False,False,False,1492300800,2017-04-16,5.14,0.0,0.0,66.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,34.0,41.0,46.0,35.0,40.0,14.6
0,2017,4,16,17,0,107,False,False,False,False,False,False,1492387200,2017-04-17,7.16,0.06,0.0,61.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.2,32.0,42.0,51.0,39.0,39.0,14.1
0,2017,4,16,18,1,108,False,False,False,False,False,False,1492473600,2017-04-18,7.61,0.22,0.0,61.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.4,31.0,40.0,45.0,37.0,38.0,13.5
0,2017,4,16,19,2,109,False,False,False,False,False,False,1492560000,2017-04-19,5.59,0.38,0.0,57.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.4,29.0,40.0,44.0,36.0,36.0,13.3
0,2017,4,16,20,3,110,False,False,False,False,False,False,1492646400,2017-04-20,8.95,0.0,0.0,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,29.0,38.0,44.0,35.0,37.0,12.9
0,2017,4,16,21,4,111,False,False,False,False,False,False,1492732800,2017-04-21,5.37,0.0,0.0,66.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,27.0,44.0,53.0,34.0,46.0,12.1
1,2017,4,16,22,5,112,False,False,False,False,False,False,1492819200,2017-04-22,7.38,0.13,0.0,63.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.3,26.0,43.0,49.0,38.0,39.0,11.6
